,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C â‚¬ {EUR}
6608,2014-01-01,2615.89,6714.88,17.03,96.26,1123.15,123.79,13.11,73.26,130.04,12.91,17.78,15.89,10.54
6609,2014-01-02,2605.89,6731.4,17.05,96.26,1123.15,123.6,13.07,73.01,129.66,12.88,17.78,15.7,10.55
6610,2014-01-03,2611.86,6755.5,17.12,96.26,1123.15,124.07,13.12,72.95,129.52,12.78,17.78,15.65,10.42
6611,2014-01-04,2611.86,6755.5,17.12,96.26,1123.15,124.07,13.12,72.95,129.52,12.78,17.78,15.65,10.42
6612,2014-01-05,2611.86,6755.5,17.12,96.26,1123.15,124.07,13.12,72.95,129.52,12.78,17.78,15.65,10.42
6613,2014-01-06,2624.57,6804.58,17.12,96.26,1123.15,124.07,13.04,73.05,129.12,12.72,17.78,15.51,10.33
6614,2014-01-07,2633.22,6820.54,17.17,96.26,1123.15,124.52,13.14,73.18,129.46,12.73,17.78,15.5,10.34
6615,2014-01-08,2640.34,6817.14,17.25,96.26,1123.15,124.58,13.23,73.13,129.25,12.86,17.78,15.6,10.42
6616,2014-01-09,2643.56,6859.02,17.36,96.26,1123.15,125.05,13.26,73.5,129.69,12.81,17.78,15.51,10.36
6617,2014-01-10,2663.47,6870.13,17.37,96.26,1123.15,124.86,13.22,73.39,129.54,12.72,17.78,15.54,10.31
6618,2014-01-11,2663.47,6870.13,17.37,96.26,1123.15,124.86,13.22,73.39,129.54,12.72,17.78,15.54,10.31
6619,2014-01-12,2663.47,6870.13,17.37,96.26,1123.15,124.86,13.22,73.39,129.54,12.72,17.78,15.54,10.31
6620,2014-01-13,2653.98,6856.45,17.44,96.26,1123.15,125.03,13.27,73.43,129.65,12.82,17.78,15.65,10.41
6621,2014-01-14,2647.18,6813.21,17.24,96.26,1123.15,124.86,13.08,72.71,128.5,12.77,17.78,15.51,10.36
6622,2014-01-15,2679.95,6890.29,17.45,96.26,1123.15,126.44,13.33,73.47,129.86,12.81,17.78,15.55,10.45
6623,2014-01-16,2710.14,6959.81,17.47,96.26,1123.15,126.5,13.35,73.46,129.96,12.82,17.78,15.57,10.46
6624,2014-01-17,2712.05,6950.78,17.47,96.26,1123.15,126.89,13.35,73.22,129.77,12.9,17.78,15.57,10.49
6625,2014-01-18,2712.05,6950.78,17.47,96.26,1123.15,126.89,13.35,73.22,129.77,12.9,17.78,15.57,10.49
6626,2014-01-19,2712.05,6950.78,17.47,96.26,1123.15,126.89,13.35,73.22,129.77,12.9,17.78,15.57,10.49
6627,2014-01-20,2717.35,6961.62,17.45,96.26,1123.15,127.0,13.36,73.01,129.77,12.86,17.78,15.55,10.45
6628,2014-01-21,2715.33,6968.77,17.51,96.26,1123.15,127.63,13.44,73.39,130.24,12.8,17.78,15.59,10.49
6629,2014-01-22,2710.94,6963.3,17.44,96.26,1123.15,127.37,13.41,73.13,129.98,12.83,17.78,15.67,10.51
6630,2014-01-23,2682.39,6866.96,17.28,96.26,1123.15,126.22,13.27,72.6,129.03,12.71,17.78,15.44,10.31
6631,2014-01-24,2650.78,6814.59,17.08,96.26,1123.15,123.9,13.07,71.71,127.98,12.55,17.78,15.25,10.2
6632,2014-01-25,2650.78,6814.59,17.08,96.26,1123.15,123.9,13.07,71.71,127.98,12.55,17.78,15.25,10.2
6633,2014-01-26,2650.78,6814.59,17.08,96.26,1123.15,123.9,13.07,71.71,127.98,12.55,17.78,15.25,10.2
6634,2014-01-27,2635.55,6745.47,16.82,96.26,1123.15,122.49,12.86,70.77,126.48,12.28,17.78,15.02,9.99
6635,2014-01-28,2633.55,6746.79,16.81,96.26,1123.15,122.96,12.87,70.82,126.1,12.38,17.78,15.03,10.02
6636,2014-01-29,2614.94,6746.79,16.66,96.26,1123.15,121.43,12.78,70.49,125.5,12.52,17.78,15.17,10.13
6637,2014-01-30,2631.43,6755.11,16.82,96.26,1123.15,122.25,12.81,70.77,125.89,12.44,17.78,15.1,10.16
6638,2014-01-31,2638.92,6739.54,16.73,96.26,1123.15,121.17,12.76,70.31,125.15,12.43,17.78,15.1,10.16
6639,2014-02-01,2638.92,6739.54,16.73,96.26,1123.15,121.17,12.76,70.31,125.15,12.43,17.78,15.1,10.16
6640,2014-02-02,2638.92,6739.54,16.73,96.26,1123.15,121.17,12.76,70.31,125.15,12.43,17.78,15.1,10.16
6641,2014-02-03,2616.27,6733.18,16.82,96.26,1123.15,121.37,12.77,70.42,125.42,12.36,17.78,15.1,10.16
6642,2014-02-04,2612.61,6710.31,16.64,96.26,1123.15,120.58,12.56,69.14,123.62,12.22,17.78,14.78,9.97
6643,2014-02-05,2615.82,6727.71,16.81,96.26,1123.15,120.69,12.48,68.87,123.21,12.16,17.78,14.72,9.92
6644,2014-02-06,2646.06,6809.94,17.04,96.26,1123.15,121.71,12.75,69.58,124.55,12.36,17.78,14.91,9.96
6645,2014-02-07,2668.02,6847.56,17.19,96.26,1123.15,123.06,12.89,70.49,125.99,12.51,17.78,15.03,10.05
6646,2014-02-08,2668.02,6847.56,17.19,96.26,1123.15,123.06,12.89,70.49,125.99,12.51,17.78,15.03,10.05
6647,2014-02-09,2668.02,6847.56,17.19,96.26,1123.15,123.06,12.89,70.49,125.99,12.51,17.78,15.03,10.05
6648,2014-02-10,2663.43,6856.22,17.29,96.26,1123.15,123.16,13.08,70.87,126.84,12.55,17.78,15.11,10.02
6649,2014-02-11,2688.1,6911.14,17.3,96.26,1123.15,124.13,13.12,71.14,127.39,12.58,17.78,15.31,10.1
6650,2014-02-12,2677.2,6922.87,17.34,96.26,1123.15,126.01,13.25,72.09,128.94,12.7,17.78,15.5,10.28
6651,2014-02-13,2671.38,6844.95,17.25,96.26,1123.15,124.71,13.18,71.54,128.13,12.63,17.78,15.36,10.15
6652,2014-02-14,2682.99,6927.82,17.43,96.26,1123.15,126.02,13.26,72.38,129.3,12.69,17.78,15.5,10.22
6653,2014-02-15,2682.99,6927.82,17.43,96.26,1123.15,126.02,13.26,72.38,129.3,12.69,17.78,15.5,10.22
6654,2014-02-16,2682.99,6927.82,17.43,96.26,1123.15,126.02,13.26,72.38,129.3,12.69,17.78,15.5,10.22
6655,2014-02-17,2690.42,6927.19,17.46,96.26,1123.15,126.71,13.29,72.67,129.3,12.79,17.78,15.59,10.29
6656,2014-02-18,2666.26,6842.76,17.45,96.26,1123.15,126.34,13.36,72.7,129.91,12.81,17.78,15.61,10.24
6657,2014-02-19,2672.07,6864.88,17.53,96.26,1123.15,126.61,13.42,73.05,130.15,12.86,17.78,15.62,10.26
6658,2014-02-20,2684.11,6903.88,17.57,96.26,1123.15,126.07,13.28,72.42,129.23,12.72,17.78,15.47,10.19
6659,2014-02-21,2694.35,6930.63,17.78,96.26,1123.15,127.13,13.43,72.99,130.31,12.85,17.78,15.59,10.25
6660,2014-02-22,2694.35,6930.63,17.78,96.26,1123.15,127.13,13.43,72.99,130.31,12.85,17.78,15.59,10.25
6661,2014-02-23,2694.35,6930.63,17.78,96.26,1123.15,127.13,13.43,72.99,130.31,12.85,17.78,15.59,10.25
6662,2014-02-24,2703.56,6919.31,17.87,96.26,1123.15,127.5,13.48,73.51,130.87,12.8,17.78,15.51,10.2
6663,2014-02-25,2721.98,6966.9,17.97,96.26,1123.15,127.44,13.44,72.96,130.27,12.85,17.78,15.53,10.22
6664,2014-02-26,2716.05,6959.98,17.97,96.26,1123.15,127.49,13.5,72.84,130.39,12.96,17.78,15.6,10.32
6665,2014-02-27,2706.03,6931.14,17.98,96.26,1123.15,127.27,13.5,72.82,130.39,13.1,17.78,15.68,10.38
6666,2014-02-28,2718.19,6962.31,17.99,96.26,1123.15,127.81,13.61,73.57,131.56,13.15,17.78,15.72,10.32
6667,2014-03-01,2718.19,6962.31,17.99,96.26,1123.15,127.81,13.61,73.57,131.56,13.15,17.78,15.72,10.32
6668,2014-03-02,2718.19,6962.31,17.99,96.26,1123.15,127.81,13.61,73.57,131.56,13.15,17.78,15.72,10.32
6669,2014-03-03,2660.77,6871.27,17.71,96.26,1123.15,125.52,13.38,73.16,130.73,13.07,17.78,15.56,10.25
6670,2014-03-04,2703.53,6937.78,17.97,96.26,1123.15,127.28,13.57,73.86,132.08,13.16,17.78,15.6,10.28
6671,2014-03-05,2700.63,6940.59,18.03,96.26,1123.15,127.59,13.61,74.1,132.26,13.15,17.78,15.7,10.32
6672,2014-03-06,2723.34,7016.89,18.14,96.26,1123.15,127.75,13.71,74.84,132.98,13.28,17.78,15.87,10.34
6673,2014-03-07,2710.14,6972.64,18.04,96.26,1123.15,126.65,13.64,74.89,132.61,13.28,17.78,15.79,10.34
6674,2014-03-08,2710.14,6972.64,18.04,96.26,1123.15,126.65,13.64,74.89,132.61,13.28,17.78,15.79,10.34
6675,2014-03-09,2710.14,6972.64,18.04,96.26,1123.15,126.65,13.64,74.89,132.61,13.28,17.78,15.79,10.34
6676,2014-03-10,2695.25,6904.21,17.86,96.26,1123.15,125.01,13.48,74.36,131.9,13.15,17.78,15.63,10.2
6677,2014-03-11,2691.72,6915.57,17.95,96.26,1123.15,126.14,13.58,74.8,132.86,13.23,17.78,15.65,10.24
6678,2014-03-12,2664.58,6816.51,17.76,96.26,1123.15,124.36,13.42,73.96,131.71,13.09,17.78,15.49,10.08
6679,2014-03-13,2646.88,6767.17,17.69,96.26,1123.15,123.58,13.42,73.83,131.75,13.02,17.78,15.5,10.06
6680,2014-03-14,2625.81,6696.07,17.42,96.26,1123.15,121.67,13.18,73.13,130.43,12.94,17.78,15.36,9.99
6681,2014-03-15,2625.81,6696.07,17.42,96.26,1123.15,121.67,13.18,73.13,130.43,12.94,17.78,15.36,9.99
6682,2014-03-16,2625.81,6696.07,17.42,96.26,1123.15,121.67,13.18,73.13,130.43,12.94,17.78,15.36,9.99
6683,2014-03-17,2654.46,6778.38,17.62,96.26,1123.15,123.13,13.32,73.56,131.18,12.88,17.78,15.39,9.99
6684,2014-03-18,2682.58,6896.97,17.76,96.26,1123.15,124.33,13.42,74.08,132.0,12.93,17.78,15.43,10.06
6685,2014-03-19,2676.87,6889.59,17.78,96.26,1123.15,124.11,13.44,74.37,132.24,12.93,17.78,15.43,10.04
6686,2014-03-20,2675.28,6889.9,17.72,96.26,1123.15,123.48,13.32,74.27,131.66,12.7,17.78,15.15,9.96
6687,2014-03-21,2672.07,6877.4,17.82,96.26,1123.15,124.36,13.39,75.0,132.74,12.7,17.78,15.3,10.03
6688,2014-03-22,2672.07,6877.4,17.82,96.26,1123.15,124.36,13.39,75.0,132.74,12.7,17.78,15.3,10.03
6689,2014-03-23,2672.07,6877.4,17.82,96.26,1123.15,124.36,13.39,75.0,132.74,12.7,17.78,15.3,10.03
6690,2014-03-24,2641.49,6796.92,17.73,96.26,1123.15,122.94,12.97,74.17,130.98,12.85,17.78,15.44,10.15
6691,2014-03-25,2668.99,6825.01,17.8,96.26,1123.15,124.31,12.94,74.38,131.33,12.67,17.78,15.41,10.14
6692,2014-03-26,2678.96,6883.06,18.03,96.26,1123.15,125.62,12.96,74.68,131.83,12.81,17.78,15.61,10.23
6693,2014-03-27,2652.67,6797.67,18.0,96.26,1123.15,125.98,12.75,74.07,130.86,12.72,17.78,15.6,10.3
6694,2014-03-28,2666.53,6842.62,18.2,96.26,1123.15,126.63,12.86,74.8,131.83,12.77,17.78,15.73,10.39
6695,2014-03-29,2666.53,6842.62,18.2,96.26,1123.15,126.63,12.86,74.8,131.83,12.77,17.78,15.73,10.39
6696,2014-03-30,2666.53,6842.62,18.2,96.26,1123.15,126.63,12.86,74.8,131.83,12.77,17.78,15.73,10.39
6697,2014-03-31,2693.97,6919.68,18.37,96.26,1123.15,127.2,12.9,75.11,132.3,12.84,17.78,15.81,10.44
6698,2014-04-01,2713.2,6982.3,18.58,96.26,1123.15,127.72,12.95,75.61,132.95,13.02,17.78,15.99,10.53
6699,2014-04-02,2713.99,6979.54,18.58,96.26,1123.15,127.75,13.1,75.77,133.19,13.16,17.78,16.09,10.59
6700,2014-04-03,2705.41,6994.11,18.68,96.26,1123.15,128.33,13.15,76.22,133.75,13.12,17.78,16.06,10.63
6701,2014-04-04,2708.5,6991.42,18.72,96.26,1123.15,128.43,12.95,76.31,133.65,13.08,17.78,16.07,10.63
6702,2014-04-05,2708.5,6991.42,18.72,96.26,1123.15,128.43,12.95,76.31,133.65,13.08,17.78,16.07,10.63
6703,2014-04-06,2708.5,6991.42,18.72,96.26,1123.15,128.43,12.95,76.31,133.65,13.08,17.78,16.07,10.63
6704,2014-04-07,2684.93,6924.26,18.53,96.26,1123.15,127.44,12.61,75.0,131.55,12.96,17.78,16.03,10.63
6705,2014-04-08,2679.61,6884.57,18.34,96.26,1123.15,126.37,12.43,74.04,130.4,12.96,17.78,16.08,10.62
6706,2014-04-09,2689.23,6931.01,18.58,96.26,1123.15,127.4,12.58,74.36,131.22,13.06,17.78,16.21,10.69
6707,2014-04-10,2657.01,6911.15,18.69,96.26,1123.15,127.27,12.69,74.94,132.16,13.21,17.78,16.31,10.72
6708,2014-04-11,2626.7,6751.31,18.27,96.26,1123.15,124.61,12.29,73.2,129.37,13.11,17.78,16.18,10.66
6709,2014-04-12,2626.7,6751.31,18.27,96.26,1123.15,124.61,12.29,73.2,129.37,13.11,17.78,16.18,10.66
6710,2014-04-13,2626.7,6751.31,18.27,96.26,1123.15,124.61,12.29,73.2,129.37,13.11,17.78,16.18,10.66
6711,2014-04-14,2630.33,6754.32,18.24,96.26,1123.15,124.99,12.22,72.88,129.02,13.11,17.78,16.11,10.7
6712,2014-04-15,2598.31,6745.15,18.31,96.26,1123.15,125.76,12.34,73.69,130.24,13.0,17.78,16.03,10.63
6713,2014-04-16,2634.03,6774.98,18.39,96.26,1123.15,125.63,12.47,73.82,130.89,13.01,17.78,16.07,10.64
6714,2014-04-17,2634.03,6774.98,18.45,96.26,1123.15,126.31,12.56,74.22,131.4,13.07,17.78,16.16,10.65
6715,2014-04-18,2634.03,6774.98,18.45,96.26,1123.15,126.31,12.56,74.22,131.4,13.07,17.78,16.16,10.65
6716,2014-04-19,2634.03,6774.98,18.45,96.26,1123.15,126.31,12.56,74.22,131.4,13.07,17.78,16.16,10.65
6717,2014-04-20,2634.03,6774.98,18.45,96.26,1123.15,126.31,12.56,74.22,131.4,13.07,17.78,16.16,10.65
6718,2014-04-21,2634.03,6774.98,18.45,96.26,1123.15,126.31,12.56,74.22,131.4,13.07,17.78,16.16,10.65
6719,2014-04-22,2695.8,6954.52,18.81,96.26,1123.15,128.33,12.75,74.97,132.71,13.2,17.78,16.21,10.69
6720,2014-04-23,2685.28,6935.58,18.76,96.26,1123.15,127.8,12.73,75.07,132.61,13.17,17.78,16.15,10.62
6721,2014-04-24,2700.87,6905.59,18.71,96.26,1123.15,127.38,12.59,75.0,132.49,13.18,17.78,16.18,10.64
6722,2014-04-25,2689.3,6899.34,18.78,96.26,1123.15,127.32,12.51,74.57,132.06,13.07,17.78,16.07,10.5
6723,2014-04-26,2689.3,6899.34,18.78,96.26,1123.15,127.32,12.51,74.57,132.06,13.07,17.78,16.07,10.5
6724,2014-04-27,2689.3,6899.34,18.78,96.26,1123.15,127.32,12.51,74.57,132.06,13.07,17.78,16.07,10.5
6725,2014-04-28,2698.09,6907.37,18.76,96.26,1123.15,127.6,12.4,74.87,132.13,13.02,17.78,16.03,10.47
6726,2014-04-29,2721.02,6945.61,18.94,96.26,1123.15,128.95,12.4,75.28,132.66,13.08,17.78,16.02,10.55
6727,2014-04-30,2721.17,6966.88,19.02,96.26,1123.15,128.86,12.42,75.25,132.46,12.95,17.78,15.89,10.45
6728,2014-05-01,2721.17,6966.88,19.02,96.26,1123.15,128.86,12.42,75.25,132.46,12.95,17.78,15.89,10.45
6729,2014-05-02,2716.4,6950.22,19.02,96.26,1123.15,129.41,12.65,76.13,133.39,13.04,17.78,15.95,10.51
6730,2014-05-03,2716.4,6950.22,19.02,96.26,1123.15,129.41,12.65,76.13,133.39,13.04,17.78,15.95,10.51
6731,2014-05-04,2716.4,6950.22,19.02,96.26,1123.15,129.41,12.65,76.13,133.39,13.04,17.78,15.95,10.51
6732,2014-05-05,2710.7,6926.78,18.97,96.26,1123.15,129.41,12.58,75.32,132.62,13.02,17.78,15.94,10.51
6733,2014-05-06,2701.41,6920.89,18.99,96.26,1123.15,128.41,12.66,75.49,132.92,13.04,17.78,15.94,10.51
6734,2014-05-07,2689.16,6890.26,18.96,96.26,1123.15,128.79,12.43,75.18,132.33,12.95,17.78,15.87,10.37
6735,2014-05-08,2700.33,6893.71,19.09,96.26,1123.15,130.09,12.54,75.81,133.39,12.86,17.78,15.88,10.44
6736,2014-05-09,2696.16,6890.1,19.09,96.26,1123.15,129.48,12.43,75.1,132.33,12.91,17.78,15.89,10.55
6737,2014-05-10,2696.16,6890.1,19.09,96.26,1123.15,129.48,12.43,75.1,132.33,12.91,17.78,15.89,10.55
6738,2014-05-11,2696.16,6890.1,19.09,96.26,1123.15,129.48,12.43,75.1,132.33,12.91,17.78,15.89,10.55
6739,2014-05-12,2726.29,6972.13,19.29,96.26,1123.15,130.72,12.63,76.03,133.84,13.0,17.78,15.97,10.63
6740,2014-05-13,2737.81,6972.13,19.29,96.26,1123.15,130.85,12.66,76.19,134.31,13.1,17.78,16.1,10.74
6741,2014-05-14,2737.31,7031.89,19.33,96.26,1123.15,131.11,12.63,76.02,134.1,13.24,17.78,16.25,10.85
6742,2014-05-15,2743.12,7021.51,19.26,96.26,1123.15,130.5,12.43,75.34,132.85,13.22,17.78,16.26,10.88
6743,2014-05-16,2732.03,7019.54,19.24,96.26,1123.15,130.46,12.43,75.13,132.5,13.23,17.78,16.27,10.91
6744,2014-05-17,2732.03,7019.54,19.24,96.26,1123.15,130.46,12.43,75.13,132.5,13.23,17.78,16.27,10.91
6745,2014-05-18,2732.03,7019.54,19.24,96.26,1123.15,130.46,12.43,75.13,132.5,13.23,17.78,16.27,10.91
6746,2014-05-19,2726.32,6990.31,19.24,96.26,1123.15,130.38,12.52,75.43,133.02,13.22,17.78,16.28,10.93
6747,2014-05-20,2738.92,7022.4,19.28,96.26,1123.15,130.11,12.55,75.23,132.9,13.2,17.78,16.14,10.93
6748,2014-05-21,2757.77,7052.5,19.36,96.26,1123.15,130.91,12.62,75.52,133.32,13.21,17.78,16.11,10.96
6749,2014-05-22,2762.64,7080.38,19.49,96.26,1123.15,131.2,12.74,75.71,133.97,13.38,17.78,16.31,11.05
6750,2014-05-23,2756.85,7038.16,19.56,96.26,1123.15,131.28,12.77,75.7,134.24,13.41,17.78,16.39,11.09
6751,2014-05-24,2756.85,7038.16,19.56,96.26,1123.15,131.28,12.77,75.7,134.24,13.41,17.78,16.39,11.09
6752,2014-05-25,2756.85,7038.16,19.56,96.26,1123.15,131.28,12.77,75.7,134.24,13.41,17.78,16.39,11.09
6753,2014-05-26,2771.83,7086.99,19.65,96.26,1123.15,131.28,12.84,75.92,134.24,13.39,17.78,16.4,11.09
6754,2014-05-27,2773.42,7087.23,19.71,96.26,1123.15,132.58,12.91,76.29,135.11,13.38,17.78,16.42,11.06
6755,2014-05-28,2765.23,7055.77,19.71,96.26,1123.15,132.27,12.93,76.31,135.19,13.48,17.78,16.53,11.15
6756,2014-05-29,2765.23,7055.77,19.71,96.26,1123.15,132.27,12.93,76.31,135.19,13.48,17.78,16.51,11.11
6757,2014-05-30,2772.22,7102.03,19.8,96.26,1123.15,132.39,12.98,76.62,135.69,13.35,17.78,16.45,11.05
6758,2014-05-31,2772.22,7102.03,19.8,96.26,1123.15,132.39,12.98,76.62,135.69,13.35,17.78,16.45,11.05
6759,2014-06-01,2772.22,7102.03,19.8,96.26,1123.15,132.39,12.98,76.62,135.69,13.35,17.78,16.45,11.05
6760,2014-06-02,2783.8,7118.72,19.89,96.26,1123.15,132.58,12.98,76.82,135.83,13.36,17.78,16.45,11.05
6761,2014-06-03,2780.98,7113.73,19.82,96.26,1123.15,132.19,12.99,76.82,136.0,13.47,17.78,16.55,11.18
6762,2014-06-04,2788.25,7117.4,19.78,96.26,1123.15,132.05,12.95,77.11,136.02,13.46,17.78,16.51,11.13
6763,2014-06-05,2784.25,7129.96,19.9,96.26,1123.15,132.92,13.0,77.25,136.4,13.48,17.78,16.57,11.16
6764,2014-06-06,2788.89,7137.03,19.9,96.26,1123.15,133.63,13.11,78.2,137.66,13.48,17.78,16.6,11.14
6765,2014-06-07,2788.89,7137.03,19.9,96.26,1123.15,133.63,13.11,78.2,137.66,13.48,17.78,16.6,11.14
6766,2014-06-08,2788.89,7137.03,19.9,96.26,1123.15,133.63,13.11,78.2,137.66,13.48,17.78,16.6,11.14
6767,2014-06-09,2788.89,7137.03,20.15,96.26,1123.15,133.63,13.11,78.2,137.66,13.48,17.78,16.69,11.22
6768,2014-06-10,2797.64,7139.73,20.14,96.26,1123.15,134.24,13.09,78.22,137.78,13.69,17.78,16.73,11.35
6769,2014-06-11,2794.26,7148.8,20.06,96.26,1123.15,133.92,13.08,78.11,137.6,13.64,17.78,16.73,11.35
6770,2014-06-12,2800.59,7160.07,20.11,96.26,1123.15,134.01,13.1,77.93,137.4,13.62,17.78,16.7,11.31
6771,2014-06-13,2798.41,7157.52,19.95,96.26,1123.15,133.5,12.95,77.69,136.81,13.63,17.78,16.65,11.3
6772,2014-06-14,2798.41,7157.52,19.95,96.26,1123.15,133.5,12.95,77.69,136.81,13.63,17.78,16.65,11.3
6773,2014-06-15,2798.41,7157.52,19.95,96.26,1123.15,133.5,12.95,77.69,136.81,13.63,17.78,16.65,11.3
6774,2014-06-16,2789.68,7134.22,19.84,96.26,1123.15,133.31,12.97,77.8,137.34,13.64,17.78,16.58,11.25
6775,2014-06-17,2786.34,7144.85,19.79,96.26,1123.15,133.38,12.97,77.95,137.41,13.63,17.78,16.56,11.27
6776,2014-06-18,2801.52,7220.42,19.91,96.26,1123.15,133.64,12.96,78.23,137.85,13.59,17.78,16.51,11.21
6777,2014-06-19,2858.22,7344.43,19.96,96.26,1123.15,134.48,13.04,78.96,138.74,13.62,17.78,16.66,11.19
6778,2014-06-20,2844.71,7325.0,19.96,96.26,1123.15,134.47,13.03,79.18,139.11,13.56,17.78,16.55,11.18
6779,2014-06-21,2844.71,7325.0,19.96,96.26,1123.15,134.47,13.03,79.18,139.11,13.56,17.78,16.55,11.18
6780,2014-06-22,2844.71,7325.0,19.96,96.26,1123.15,134.47,13.03,79.18,139.11,13.56,17.78,16.55,11.18
6781,2014-06-23,2855.86,7324.4,20.0,96.26,1123.15,134.47,13.03,79.18,139.11,13.56,17.78,16.52,11.12
6782,2014-06-24,2844.57,7297.99,20.0,96.26,1123.15,133.22,13.05,78.99,139.09,13.5,17.78,16.56,11.18
6783,2014-06-25,2821.54,7253.63,19.78,96.26,1123.15,131.97,13.0,78.36,138.46,13.48,17.78,16.52,11.12
6784,2014-06-26,2814.59,7224.61,19.79,96.26,1123.15,131.45,13.09,77.96,138.13,13.61,17.78,16.7,11.27
6785,2014-06-27,2823.55,7248.56,19.85,96.26,1123.15,131.82,13.15,78.32,138.75,13.6,17.78,16.69,11.23
6786,2014-06-28,2823.55,7248.56,19.85,96.26,1123.15,131.82,13.15,78.32,138.75,13.6,17.78,16.69,11.23
6787,2014-06-29,2823.55,7248.56,19.85,96.26,1123.15,131.82,13.15,78.32,138.75,13.6,17.78,16.69,11.23
